time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
60.921,1118.000,69.000,220.050,70.555,0.098,24.701,-50.574,1.078,40.630,1.049,13.214,65.133
60.970,1129.500,67.000,238.050,71.377,0.198,24.701,-50.783,1.074,40.893,1.099,13.175,62.996
61.020,1138.000,65.000,238.050,72.425,-0.573,24.702,-52.998,0.672,41.579,0.684,13.175,61.075
61.070,1138.000,65.000,238.050,72.425,-0.573,24.702,-55.415,0.363,42.137,-0.009,7.639,58.849
61.120,1145.500,62.000,222.050,72.425,-0.573,24.702,-57.136,0.316,42.003,-0.438,0.824,56.978
61.170,1153.000,56.000,222.050,76.147,-0.559,24.702,-58.040,0.505,41.467,-0.571,0.705,55.155
61.220,1153.500,53.000,194.050,76.147,-0.559,24.701,-57.491,1.345,40.711,-0.296,0.745,53.501
61.270,1138.000,58.000,203.050,79.891,-0.545,24.701,-55.820,2.108,39.874,0.530,0.725,57.480
61.320,1132.000,59.000,203.050,79.891,-0.545,24.701,-54.467,3.363,39.226,1.291,0.942,60.445
61.370,1125.000,63.000,211.050,79.710,-0.402,24.702,-54.011,4.905,39.247,2.267,0.922,62.523
61.420,1125.000,63.000,211.050,79.710,-0.402,24.701,-54.821,5.836,40.083,3.281,1.474,61.824
61.471,1127.500,65.000,222.050,77.946,0.786,24.702,-56.174,6.033,41.054,3.941,1.533,59.657
61.521,1129.000,65.000,222.050,77.946,0.786,24.702,-57.419,5.376,41.954,3.777,1.533,60.445
61.570,1129.000,65.000,222.050,77.045,1.384,24.702,-58.543,4.367,42.523,3.067,1.513,60.681
61.620,1127.000,67.000,223.050,77.045,1.384,24.701,-59.870,3.350,42.967,2.177,0.981,60.878
61.670,1131.500,67.000,228.050,77.827,0.855,24.701,-61.288,2.259,43.513,1.172,5.315,59.873
61.720,1137.000,66.000,228.050,77.827,0.855,24.701,-62.716,1.501,44.058,0.256,5.354,58.209
61.771,1137.000,66.000,228.050,78.787,-0.034,24.702,-63.220,1.176,44.431,-0.134,5.335,58.002
61.820,1145.500,62.000,220.050,79.330,-0.307,24.701,-62.538,1.090,44.704,-0.189,1.178,56.278
61.870,1147.000,57.000,200.050,79.330,-0.307,24.701,-61.101,1.275,44.893,0.175,1.139,56.919
61.920,1141.000,58.000,200.050,79.330,-0.307,24.701,-59.111,1.382,44.976,0.832,1.139,58.603
61.970,1141.000,58.000,200.050,77.742,0.080,24.701,-57.968,1.648,45.237,1.336,3.877,58.800
62.020,1138.500,59.000,207.050,77.742,0.080,24.702,-57.992,1.956,45.658,1.841,10.319,60.494
62.070,1128.500,61.000,211.050,76.989,0.720,24.701,-59.103,2.054,45.907,2.116,3.089,62.523
62.120,1125.000,65.000,211.050,76.989,0.720,24.701,-60.709,1.907,46.238,1.964,2.636,61.725
62.170,1125.000,65.000,211.050,78.048,0.520,24.701,-62.757,1.619,46.310,1.624,2.577,64.178
62.220,1124.500,70.000,231.050,78.048,0.520,24.701,-65.774,1.357,46.315,1.119,2.242,63.961
62.270,1129.000,69.000,239.050,79.545,-0.003,24.701,-69.558,1.090,46.292,0.705,1.454,65.192
62.321,1129.000,69.000,239.050,79.545,-0.003,24.701,-72.048,1.004,46.333,0.565,1.375,65.182
62.371,1132.000,69.000,236.050,80.908,-0.382,24.701,-73.802,1.218,46.452,0.647,1.355,65.566
62.420,1131.000,69.000,236.050,80.908,-0.382,24.701,-74.460,1.443,46.582,0.857,1.336,67.654
62.471,1131.000,69.000,236.050,81.511,-0.315,24.701,-74.003,1.734,46.795,1.246,1.336,67.546
62.521,1133.000,69.000,234.050,81.511,-0.315,24.701,-73.612,2.185,46.867,1.570,1.375,68.590
62.570,1128.500,70.000,235.050,81.225,0.126,24.701,-73.288,2.460,47.062,1.747,1.355,70.471
62.620,1125.500,71.000,235.050,81.225,0.126,24.701,-73.444,2.391,47.293,1.812,1.336,70.393
62.670,1124.000,74.000,244.050,80.850,0.378,24.701,-73.936,2.185,47.601,1.689,1.474,73.348
62.720,1124.500,75.000,244.050,80.850,0.378,24.701,-74.617,1.919,47.927,1.427,1.592,73.545
62.770,1125.000,75.000,259.050,80.994,0.156,24.702,-76.172,1.599,48.271,1.123,1.552,75.642
62.820,1127.500,76.000,259.050,80.994,0.156,24.702,-77.301,1.394,48.567,0.852,1.552,76.027
62.870,1127.000,78.000,263.050,81.454,-0.280,24.701,-77.991,1.287,48.721,0.750,1.572,78.784
62.920,1128.000,78.000,263.050,81.454,-0.280,24.701,-78.409,1.218,48.881,0.697,1.769,79.612
62.971,1128.500,79.000,270.050,81.958,-0.552,24.701,-78.828,1.103,49.027,0.738,1.749,80.262
63.020,1129.000,79.000,270.050,82.331,-0.414,24.701,-78.388,1.287,49.298,0.824,1.749,82.764
63.070,1128.000,80.000,270.050,82.331,-0.414,24.701,-78.388,1.386,49.488,0.988,1.730,82.468
63.120,1133.000,80.000,270.050,82.331,-0.414,24.701,-78.284,1.451,49.584,1.070,1.749,82.813
63.171,1133.000,80.000,270.050,82.658,-0.137,24.701,-78.388,1.513,49.671,1.135,8.821,77.898
63.220,1137.500,79.000,271.050,82.658,-0.137,24.701,-78.828,1.472,49.737,1.172,9.156,77.021
63.270,1134.500,80.000,269.050,82.688,-0.071,24.701,-79.497,1.468,49.774,1.168,2.813,78.745
63.320,1134.500,80.000,269.050,82.688,-0.071,24.701,-79.957,1.390,49.855,1.111,9.747,77.524
63.371,1127.000,82.000,271.050,82.957,-0.095,24.701,-80.250,1.414,50.184,1.111,9.767,78.784
63.420,1127.000,82.000,271.050,82.957,-0.095,24.701,-80.563,1.542,50.352,1.074,1.966,78.075
63.470,1112.000,90.000,298.050,83.655,-0.043,24.701,-80.103,1.624,50.470,1.049,1.927,77.662
63.520,1103.000,89.000,298.050,83.655,-0.043,24.701,-79.748,1.697,50.609,1.070,1.592,78.440
63.570,1124.500,90.000,297.050,84.034,0.112,24.701,-79.476,1.845,50.696,1.115,1.533,77.386
63.620,1157.000,80.000,297.050,84.034,0.112,24.701,-78.158,1.878,50.711,1.086,1.730,79.041
63.670,1157.000,80.000,297.050,85.566,0.354,24.701,-74.583,1.866,50.616,1.066,1.749,80.321
63.720,1191.500,51.000,248.050,85.566,0.354,24.701,-71.903,1.747,50.550,1.090,4.862,81.316
63.770,1195.000,41.000,171.050,86.284,0.422,24.696,-71.032,1.886,50.491,0.918,6.320,82.724
63.820,1184.000,40.000,171.050,86.284,0.422,24.696,-71.613,1.964,50.301,0.775,6.221,82.685
63.870,1169.500,42.000,153.050,85.475,0.499,24.689,-73.143,2.509,49.752,0.742,8.762,82.133
63.920,1169.500,42.000,153.050,85.475,0.499,24.689,-77.845,3.523,50.038,0.668,8.762,83.089
63.971,1137.000,54.000,190.050,84.056,0.538,24.696,-88.427,5.192,50.887,0.758,1.848,82.360
64.021,1137.000,54.000,190.050,84.056,0.538,24.696,-88.949,6.845,52.139,0.930,1.710,82.104
64.070,1130.500,58.000,205.050,84.933,1.378,24.698,-87.696,8.141,53.113,1.000,1.749,83.739
64.120,1130.500,58.000,205.050,84.933,1.378,24.698,-76.611,8.622,52.710,0.992,1.769,80.961
64.170,1128.500,61.000,205.050,89.008,3.219,24.681,-72.327,8.611,51.780,0.902,1.749,79.109
64.220,1132.500,61.000,217.050,89.008,3.219,24.683,-80.124,8.596,51.019,0.930,1.749,78.440
64.270,1140.500,60.000,212.050,91.580,4.835,24.681,-89.230,7.731,50.726,1.193,1.651,76.214
64.320,1140.500,60.000,212.050,95.236,4.684,24.681,-88.584,7.083,50.426,1.336,2.734,68.856
64.370,1168.500,42.000,168.050,95.236,4.684,24.950,-88.792,6.923,50.367,1.669,4.015,66.650
64.420,1168.500,42.000,168.050,95.236,4.684,25.230,-88.218,6.947,50.675,1.984,3.995,64.178
64.470,1156.500,42.000,151.050,99.189,3.738,24.961,-88.270,6.250,50.799,1.980,3.995,61.863
64.520,1153.500,40.000,151.050,99.189,3.738,24.961,-88.636,5.545,50.806,1.808,3.956,59.676
64.570,1146.000,42.000,148.050,100.774,3.696,25.234,-87.748,5.110,51.019,1.595,3.975,57.588
64.620,1146.000,42.000,148.050,100.774,3.696,25.237,-79.497,4.650,51.626,1.263,3.936,55.756
64.670,1135.000,44.000,158.050,100.312,3.278,25.227,-75.105,4.117,52.666,1.045,3.956,53.895
64.720,1135.000,44.000,158.050,100.312,3.278,25.238,-73.109,3.752,53.881,0.893,3.956,52.299
64.771,1125.000,52.000,172.050,100.488,2.468,25.240,-71.211,3.531,54.504,0.606,3.916,50.615
64.821,1125.000,52.000,172.050,100.488,2.468,25.240,-69.288,3.375,54.701,0.488,3.975,48.999
64.871,1122.500,59.000,203.050,102.790,1.838,24.961,-68.646,3.346,54.789,0.602,2.065,53.865
64.920,1122.000,61.000,203.050,102.790,1.838,24.961,-70.239,3.482,55.155,0.660,0.331,56.948
64.970,1122.000,65.000,223.050,105.704,1.754,24.960,-73.288,3.707,55.368,0.861,1.021,60.100
65.020,1122.000,65.000,223.050,105.704,1.754,24.960,-80.375,3.781,55.441,0.951,1.946,62.562
65.070,1128.000,68.000,231.050,108.378,2.360,25.045,-89.230,3.736,55.455,0.926,1.946,60.868
65.120,1139.000,62.000,231.050,110.200,2.802,25.041,-89.106,3.510,55.316,0.947,38.232,54.161
65.170,1142.500,61.000,215.050,110.200,2.802,25.039,-88.531,2.854,55.265,0.943,38.823,53.392
65.220,1144.500,60.000,215.050,110.200,2.802,25.039,-88.531,2.575,55.148,1.111,49.756,53.737
65.270,1142.000,59.000,207.050,111.852,2.581,26.441,-88.688,2.448,54.848,1.628,56.060,55.815
65.320,1144.500,57.000,207.050,111.852,2.581,26.441,-88.479,1.800,54.884,1.800,60.453,61.302
65.370,1144.500,57.000,207.050,113.415,1.370,27.430,-88.062,-0.048,55.280,1.968,67.465,69.427
65.421,1133.500,59.000,201.050,113.415,1.370,27.595,-88.531,-0.862,55.844,1.907,71.248,83.926
65.470,1133.500,59.000,201.050,113.078,-0.885,27.597,-80.082,-1.102,56.874,1.796,81.255,96.110
65.520,1133.500,60.000,207.050,110.888,-4.504,27.600,-71.948,-1.856,57.925,1.492,66.638,69.309
65.570,1133.500,60.000,207.050,110.888,-4.504,28.853,-65.159,-2.712,58.544,1.209,77.236,78.804
65.620,1140.000,59.000,206.050,110.888,-4.504,28.853,-60.326,-3.521,59.253,0.873,77.610,79.021
65.671,1168.000,39.000,153.050,108.298,-8.795,29.808,-57.136,-4.800,60.059,0.149,75.975,77.632
65.720,1156.000,42.000,153.050,108.298,-8.795,29.808,-55.154,-6.327,60.809,-0.691,75.444,78.410
65.770,1152.500,41.000,152.050,108.014,-11.473,29.818,-55.067,-7.512,61.355,-1.162,74.656,78.834
65.820,1152.500,41.000,152.050,108.014,-11.473,29.819,-57.332,-7.724,61.746,-1.303,78.320,78.479
65.870,1147.500,42.000,152.050,109.388,-10.070,30.061,-61.507,-6.905,62.120,-1.089,78.674,78.459
65.921,1144.000,42.000,156.050,109.388,-10.070,30.061,-68.906,-5.716,61.770,-0.832,75.621,79.129
65.971,1141.000,42.000,155.050,109.587,-6.562,30.634,-77.468,-3.826,60.858,-0.078,77.867,78.991
66.021,1141.000,42.000,155.050,109.587,-6.562,30.634,-89.210,-1.565,59.750,0.754,78.517,78.656
66.071,1140.000,43.000,157.050,107.199,-3.993,30.644,-89.106,-0.027,58.512,1.455,77.985,79.139
66.120,1139.000,43.000,157.050,107.199,-3.993,30.641,-88.218,1.074,57.559,2.165,77.886,79.267
66.170,1139.000,43.000,157.050,107.099,-1.888,30.964,-88.218,1.673,57.054,2.600,77.413,77.839
66.220,1137.500,43.000,159.050,107.099,-1.888,30.964,-88.166,2.116,57.192,2.706,78.398,78.617
66.270,1139.500,43.000,159.050,108.045,0.289,31.039,-88.323,2.276,57.827,2.575,79.206,78.450
66.320,1136.000,44.000,159.050,105.963,1.920,31.034,-88.479,2.235,58.626,2.062,79.206,78.794
66.370,1137.000,44.000,160.050,105.963,1.920,31.034,-81.640,2.206,59.090,1.394,79.600,79.100
66.420,1132.000,44.000,160.050,105.963,1.920,31.035,-76.694,2.149,59.611,0.664,80.506,78.410
66.470,1128.000,47.000,162.050,103.364,2.340,31.837,-75.649,2.083,60.206,0.059,79.896,79.700
66.520,1128.000,47.000,162.050,103.364,2.340,31.837,-76.130,2.075,60.825,-0.211,78.359,78.499
66.570,1127.500,50.000,172.050,103.745,1.840,32.787,-77.155,2.235,61.078,-0.022,79.364,78.706
66.620,1130.000,50.000,172.050,104.410,0.986,32.796,-78.430,2.481,60.719,0.235,79.442,79.060
66.670,1129.000,51.000,177.050,104.410,0.986,32.799,-79.497,2.596,60.190,0.762,78.241,78.912
66.721,1129.000,51.000,177.050,104.410,0.986,32.799,-82.580,2.706,59.391,1.205,78.891,79.632
66.770,1134.000,50.000,177.050,105.184,0.398,33.509,-88.114,2.723,58.870,1.615,78.753,80.360
66.820,1149.500,43.000,177.050,105.184,0.398,33.509,-88.531,2.645,58.471,1.833,79.127,78.873
66.870,1147.000,42.000,157.050,105.489,0.107,34.706,-88.531,2.399,58.373,1.816,79.364,79.277
66.920,1144.500,42.000,157.050,105.489,0.107,34.721,-88.584,1.956,58.455,1.611,80.073,79.779
66.970,1144.500,42.000,157.050,105.332,-0.455,34.730,-88.427,0.840,58.829,1.455,78.773,79.208
67.020,1140.500,43.000,158.050,105.332,-0.455,34.722,-87.853,-0.588,59.066,0.971,78.261,79.454
67.070,1139.500,43.000,158.050,104.163,-1.201,34.726,-82.423,-1.714,59.359,0.742,79.462,78.725
67.120,1139.500,43.000,158.050,104.163,-1.201,35.109,-79.434,-2.246,59.758,0.355,79.915,78.272
67.171,1137.500,43.000,158.050,103.070,-2.493,35.901,-78.974,-2.679,60.092,0.269,79.738,79.819
67.221,1137.500,43.000,158.050,103.070,-2.493,35.908,-79.601,-2.391,60.304,0.248,78.536,79.178
67.270,1135.500,44.000,158.050,102.881,-3.225,35.906,-80.354,-1.672,60.230,0.475,78.458,79.011
67.320,1136.500,43.000,158.050,102.881,-3.225,35.903,-83.154,-0.862,59.937,0.656,78.674,79.346
67.370,1136.500,43.000,158.050,103.274,-3.097,36.508,-84.302,0.089,59.701,0.930,79.777,78.991
67.420,1132.000,44.000,158.050,103.274,-3.097,36.508,-85.347,0.951,59.326,1.144,80.093,79.622
67.470,1127.000,48.000,164.050,103.763,-2.430,36.642,-88.009,0.926,59.131,1.353,78.182,78.686
67.520,1127.000,48.000,164.050,103.763,-2.430,36.642,-88.792,0.828,58.935,1.451,78.044,78.154
67.570,1124.500,50.000,164.050,103.454,-0.585,36.633,-88.636,0.688,58.943,1.336,79.856,79.789
67.621,1120.000,57.000,181.050,103.454,-0.585,36.632,-88.427,0.500,58.992,1.115,79.817,80.794
67.670,1125.000,56.000,199.050,102.280,0.534,35.996,-87.748,0.410,59.286,0.939,23.143,80.341
67.720,1125.000,56.000,199.050,102.280,0.534,35.996,-83.206,-0.455,59.391,0.889,5.000,84.330
67.770,1127.500,56.000,199.050,100.956,0.814,36.011,-80.710,-2.061,59.693,0.701,7.462,79.425
67.820,1132.000,55.000,194.050,100.956,0.814,36.003,-80.961,-1.877,59.872,0.449,48.023,80.892
67.870,1134.000,55.000,193.050,100.746,-0.786,36.003,-82.788,-1.856,60.011,0.590,54.957,80.597
67.920,1134.000,55.000,193.050,101.734,-1.827,35.984,-85.712,-1.329,59.913,0.754,54.504,82.123
67.970,1135.000,54.000,194.050,101.734,-1.827,33.403,-85.503,-0.883,59.660,0.779,53.144,80.370
68.022,1133.500,55.000,194.050,101.734,-1.827,33.403,-82.580,-0.322,59.351,0.766,54.110,80.961
68.070,1134.500,55.000,195.050,101.325,-0.303,31.561,-81.118,-0.755,59.074,0.684,53.794,80.705
68.121,1132.000,55.000,195.050,101.325,-0.303,31.561,-83.206,-1.218,58.976,0.586,53.656,80.498
68.170,1132.000,55.000,195.050,100.202,2.662,31.566,-85.869,-0.990,58.984,0.709,53.794,81.532
68.222,1137.000,54.000,195.050,98.510,5.343,31.564,-88.062,-0.292,59.057,0.770,53.479,83.118
68.270,1152.500,49.000,186.050,98.510,5.343,31.541,-88.584,0.509,59.163,0.926,30.668,79.671
68.321,1152.500,49.000,186.050,98.510,5.343,31.541,-87.748,1.808,59.212,1.099,5.906,85.196
68.370,1149.500,44.000,157.050,97.839,9.084,30.675,-85.608,2.825,59.229,1.341,5.807,84.852
68.420,1145.500,44.000,157.050,97.839,9.084,30.675,-80.375,3.506,59.310,1.751,5.748,83.138
68.470,1143.500,43.000,155.050,99.365,10.503,30.695,-77.175,3.641,59.359,1.952,23.773,75.386
68.520,1143.500,43.000,155.050,99.365,10.503,30.975,-74.315,3.568,59.041,1.767,64.274,81.079
68.571,1142.500,43.000,155.050,98.472,10.858,32.069,-74.393,3.084,58.772,1.558,65.338,79.897
68.620,1138.500,43.000,159.050,98.472,10.858,32.069,-77.280,2.715,59.123,1.443,67.682,79.612
68.670,1139.000,43.000,160.050,96.801,10.173,31.569,-84.094,2.485,59.440,1.234,81.471,77.445
68.720,1139.000,43.000,160.050,96.801,10.173,31.569,-89.001,2.284,59.522,1.074,100.067,77.238
68.770,1139.000,43.000,160.050,96.748,6.298,31.986,-88.218,2.456,59.563,0.906,108.774,77.465
68.820,1138.500,43.000,159.050,96.748,6.298,31.986,-88.375,2.358,59.245,0.840,115.492,77.228
68.870,1138.500,43.000,159.050,96.597,3.695,32.010,-88.636,1.878,58.943,0.861,119.432,77.218
68.920,1138.000,43.000,159.050,96.597,3.695,32.010,-88.375,1.459,58.756,0.852,119.195,77.484
68.970,1137.000,43.000,159.050,97.702,1.593,32.020,-88.479,1.082,58.740,0.877,118.978,76.568
69.020,1138.000,43.000,159.050,97.702,1.593,32.020,-87.853,0.930,58.813,0.902,119.294,77.691
69.071,1137.000,43.000,159.050,97.053,0.064,32.017,-84.616,0.840,58.968,0.893,117.875,76.943
69.120,1138.000,43.000,159.050,96.658,-1.549,32.034,-82.057,0.828,59.033,0.893,119.648,76.687
69.170,1136.500,43.000,158.050,96.658,-1.549,32.126,-81.431,0.803,59.310,0.893,119.471,77.721
69.220,1139.000,43.000,158.050,96.658,-1.549,32.126,-80.857,0.848,59.277,0.869,118.289,77.189
69.270,1136.500,43.000,156.050,96.690,-3.356,32.128,-80.354,0.893,59.326,0.893,117.540,76.401
69.320,1135.000,43.000,156.050,96.690,-3.356,32.128,-80.417,0.955,59.310,0.873,118.368,77.071
69.370,1135.000,43.000,157.050,96.961,-5.188,32.125,-80.584,1.066,59.277,0.893,118.388,76.637
69.420,1135.000,43.000,157.050,96.961,-5.188,32.126,-81.379,1.135,59.155,0.947,118.486,77.671
69.470,1133.500,44.000,157.050,97.064,-6.965,32.147,-83.415,1.127,59.025,0.951,118.250,77.829
69.520,1134.500,44.000,158.050,97.064,-6.965,32.147,-85.764,1.156,58.886,0.984,117.797,78.243
69.570,1131.500,44.000,161.050,97.243,-8.749,32.705,-88.636,1.361,58.838,0.955,73.631,81.040
69.620,1132.000,45.000,161.050,97.243,-8.749,32.705,-88.479,1.574,58.772,0.984,61.260,80.794
69.670,1133.000,45.000,162.050,96.906,-9.616,32.139,-88.427,1.513,58.561,1.049,59.645,79.592
69.720,1134.000,44.000,162.050,96.906,-9.616,32.139,-88.584,1.845,58.438,1.115,61.694,80.873
69.770,1134.000,44.000,162.050,97.271,-11.914,32.139,-88.740,2.514,58.552,1.156,60.925,80.193
69.822,1135.500,44.000,161.050,97.271,-11.914,32.139,-88.323,3.518,58.528,1.099,61.319,80.075
69.870,1136.500,44.000,162.050,97.779,-13.349,32.209,-86.286,3.883,58.520,1.000,62.029,80.725
69.920,1136.500,44.000,162.050,97.779,-13.349,31.828,-84.198,4.146,58.536,0.893,60.216,79.287
69.970,1137.000,44.000,162.050,97.192,-13.993,33.236,-84.198,4.121,58.658,0.783,60.315,80.232
70.020,1136.000,44.000,162.050,97.192,-13.993,33.510,-86.078,4.277,58.838,0.766,60.492,80.055
70.070,1135.500,44.000,161.050,97.437,-14.676,33.508,-86.600,4.564,59.000,0.951,60.669,80.282
70.120,1133.500,44.000,161.050,97.653,-16.446,33.513,-85.973,5.007,58.943,1.115,61.241,81.592
70.170,1135.000,45.000,160.050,97.653,-16.446,33.503,-85.086,5.069,58.813,1.349,60.118,80.449
70.221,1133.500,44.000,160.050,97.653,-16.446,33.721,-84.041,4.655,58.789,1.509,58.719,80.666
70.270,1132.500,45.000,161.050,97.881,-19.880,34.939,-83.728,3.900,58.764,1.607,58.443,80.794
70.320,1132.500,45.000,161.050,98.162,-23.960,35.166,-84.198,3.219,58.772,1.517,59.487,79.848
70.370,1132.000,45.000,161.050,98.162,-23.960,34.565,-85.869,2.329,58.870,1.345,57.833,82.123
70.420,1133.500,45.000,161.050,98.162,-23.960,34.521,-85.817,1.008,58.846,1.168,58.522,80.902
70.470,1132.500,44.000,163.050,98.351,-28.707,36.486,-85.869,-0.416,58.854,0.857,56.572,80.863
70.520,1132.500,44.000,163.050,98.351,-28.707,36.486,-85.242,-1.218,58.862,0.656,56.493,80.528
70.571,1134.500,45.000,163.050,99.109,-34.266,37.070,-84.668,-1.522,58.984,0.721,57.517,79.632
70.620,1135.500,44.000,163.050,99.109,-34.266,36.525,-83.676,-1.830,58.968,0.660,57.242,80.213
70.670,1136.000,44.000,163.050,99.887,-37.937,36.804,-81.222,-1.809,58.935,0.582,57.911,80.469
70.720,1137.000,44.000,163.050,99.887,-37.937,35.415,-79.915,-1.740,58.992,0.513,57.872,80.449
70.770,1136.500,44.000,162.050,99.690,-39.245,35.266,-79.497,-1.505,59.009,0.428,57.242,80.892
70.820,1137.500,44.000,162.050,99.690,-39.245,35.266,-79.706,-1.055,59.074,0.505,57.183,79.996
70.870,1136.000,44.000,161.050,99.505,-39.755,35.409,-80.271,-0.545,59.131,0.590,57.242,80.853
70.920,1135.500,44.000,161.050,99.505,-39.755,35.409,-82.110,0.059,59.139,0.893,53.026,84.724
70.971,1132.000,45.000,163.050,99.503,-41.095,35.959,-87.383,0.725,59.131,1.131,15.165,82.370
71.020,1133.500,45.000,163.050,99.503,-41.095,35.959,-88.270,0.594,58.952,1.263,12.269,84.389
71.070,1133.500,45.000,163.050,99.694,-44.104,36.513,-82.110,-0.862,58.732,1.234,2.794,83.345
71.120,1129.500,46.000,164.050,99.694,-44.104,37.613,-78.326,-1.016,58.699,1.213,2.695,84.320
71.170,1131.000,46.000,164.050,100.563,-43.531,37.332,-77.447,-0.279,58.756,1.021,18.572,83.670
71.220,1130.500,46.000,164.050,100.563,-43.531,37.332,-77.782,0.543,58.789,0.795,7.088,83.325
71.270,1133.000,46.000,164.050,100.282,-40.567,38.757,-79.350,1.353,58.976,0.738,5.985,84.428
71.321,1131.500,46.000,164.050,100.282,-40.567,38.427,-81.170,2.062,59.066,0.910,2.419,83.699
71.370,1134.000,46.000,165.050,99.679,-40.296,38.434,-83.363,2.637,59.017,1.275,4.369,83.000
71.420,1134.500,45.000,165.050,99.679,-40.296,37.886,-84.459,2.936,58.829,1.615,2.636,83.955
71.470,1137.000,45.000,164.050,100.042,-42.130,37.846,-85.869,2.948,58.748,1.853,2.872,79.267
71.520,1138.500,45.000,164.050,100.042,-42.130,37.606,-86.443,2.993,58.438,1.870,43.275,79.632
71.570,1140.500,44.000,162.050,101.267,-45.176,37.600,-88.062,2.624,58.373,1.759,59.349,80.941
71.620,1140.000,44.000,162.050,101.267,-45.176,37.646,-88.792,1.763,58.381,1.373,59.763,80.685
71.670,1140.500,44.000,160.050,102.074,-47.133,37.962,-87.905,0.552,58.414,0.885,59.468,80.666
71.721,1139.500,44.000,160.050,102.074,-47.133,37.962,-85.399,-0.468,58.552,0.453,60.157,80.321
71.770,1140.000,43.000,161.050,101.131,-44.876,38.107,-81.849,-0.926,58.675,0.158,61.497,80.301
71.820,1140.000,43.000,161.050,101.131,-44.876,38.107,-81.849,-0.918,59.082,0.132,59.724,81.079
71.870,1138.500,44.000,161.050,99.632,-42.593,38.150,-83.519,-0.339,59.155,0.406,60.216,80.695
71.920,1138.500,44.000,161.050,99.632,-42.593,38.157,-84.198,0.389,59.204,0.820,59.743,80.784
71.970,1136.500,44.000,161.050,99.483,-40.327,38.153,-84.511,1.037,59.123,1.226,60.886,81.936
72.020,1134.500,44.000,161.050,99.483,-40.327,38.153,-84.302,1.410,58.846,1.492,60.177,80.488
72.071,1134.500,44.000,161.050,99.236,-37.341,38.157,-83.937,1.611,58.740,1.542,58.246,78.863
72.120,1135.500,44.000,160.050,99.236,-37.341,38.157,-84.511,1.377,58.561,1.414,58.207,78.371
72.170,1137.000,43.000,157.050,99.508,-34.060,38.126,-86.495,0.865,58.585,1.070,59.684,76.854
72.220,1139.000,43.000,157.050,99.508,-34.060,37.390,-87.070,-0.142,58.577,0.647,88.110,76.982
72.270,1137.500,43.000,156.050,98.685,-31.668,35.623,-88.218,-1.269,58.569,0.351,105.130,76.086
72.320,1138.000,43.000,156.050,98.685,-31.668,35.623,-88.270,-1.539,58.561,0.179,109.365,76.322
72.370,1138.000,43.000,157.050,98.135,-31.393,34.903,-88.427,-0.948,58.748,0.615,111.729,76.637
72.420,1138.000,43.000,157.050,98.135,-31.393,34.903,-88.479,-1.200,58.772,1.148,112.241,76.647
72.470,1136.500,43.000,157.050,98.429,-33.480,35.355,-86.339,-2.023,58.748,1.320,108.912,76.470
